"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-2.888984981,
"ISL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.057761748,
"ISL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",3.535449966,
"ISL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",-0.243336363,
"ISL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-1.765729448,
"ISL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",6.232412095,
"ISL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",-0.805905053,
"ISL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.623472577,
"ISL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-2.964555989,
"ISL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",6.979822255,
"ISL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.748545381,
"ISL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",3.35360222,
"ISL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-3.947104116,
"ISL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",3.529965458,
"ISL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",-0.399256865,
"ISL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",3.148213956,
"ISL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.571664577,
"ISL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.921625026,
"ISL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-1.042628206,
"ISL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.319425407,
"ISL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.897357617,
"ISL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.410655016,
"ISL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-1.948431564,
"ISL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",3.531721291,
"ISL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-5.100496567,
"ISL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.440976211,
"ISL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",1.748643172,
"ISL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",5.220155762,
"ISL","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-2.050575068,
"ISL","QGDP","TOT","PC_CHGPP","Q","2021-Q2",4.899376219,
"ISL","QGDP","TOT","PC_CHGPP","Q","2021-Q3",-1.055514349,
"ISL","QGDP","TOT","PC_CHGPP","Q","2021-Q4",2.226395248,
"ISL","QGDP","TOT","PC_CHGPP","Q","2022-Q1",1.106165939,
"GBR","QGDP","TOT","PC_CHGPP","Q","1990-Q4",-0.360665206,
"GBR","QGDP","TOT","PC_CHGPP","Q","1991-Q1",-0.315031078,
"GBR","QGDP","TOT","PC_CHGPP","Q","1991-Q2",-0.148848557,
"GBR","QGDP","TOT","PC_CHGPP","Q","1991-Q3",-0.242120788,
"GBR","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.151018582,
"GBR","QGDP","TOT","PC_CHGPP","Q","1992-Q1",-0.012037926,
"GBR","QGDP","TOT","PC_CHGPP","Q","1992-Q2",-0.137819162,
"GBR","QGDP","TOT","PC_CHGPP","Q","1992-Q3",0.61390373,
"GBR","QGDP","TOT","PC_CHGPP","Q","1992-Q4",0.66754748,
"GBR","QGDP","TOT","PC_CHGPP","Q","1993-Q1",0.690059139,
"GBR","QGDP","TOT","PC_CHGPP","Q","1993-Q2",0.47472243,
"GBR","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.784885611,
"GBR","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.66848534,
"GBR","QGDP","TOT","PC_CHGPP","Q","1994-Q1",1.165132687,
"GBR","QGDP","TOT","PC_CHGPP","Q","1994-Q2",1.142664085,
"GBR","QGDP","TOT","PC_CHGPP","Q","1994-Q3",1.088298627,
"GBR","QGDP","TOT","PC_CHGPP","Q","1994-Q4",0.54227407,
"GBR","QGDP","TOT","PC_CHGPP","Q","1995-Q1",0.368565149,
"GBR","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.36311861,
"GBR","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.983747914,
"GBR","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.231353272,
"GBR","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.5543116,
"GBR","QGDP","TOT","PC_CHGPP","Q","1996-Q2",0.21065647,
"GBR","QGDP","TOT","PC_CHGPP","Q","1996-Q3",1.102764766,
"GBR","QGDP","TOT","PC_CHGPP","Q","1996-Q4",1.542455669,
"GBR","QGDP","TOT","PC_CHGPP","Q","1997-Q1",1.793340214,
"GBR","QGDP","TOT","PC_CHGPP","Q","1997-Q2",0.845069653,
"GBR","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.679984498,
"GBR","QGDP","TOT","PC_CHGPP","Q","1997-Q4",1.197077698,
"GBR","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.688948887,
"GBR","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.71752196,
"GBR","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.523815644,
"GBR","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.730094615,
"GBR","QGDP","TOT","PC_CHGPP","Q","1999-Q1",0.599685003,
"GBR","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.300501351,
"GBR","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.596845332,
"GBR","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.368329551,
"GBR","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.986406683,
"GBR","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.64698477,
"GBR","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.382359938,
"GBR","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.285860881,
"GBR","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.855138138,
"GBR","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.45993671,
"GBR","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.468170648,
"GBR","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.225694735,
"GBR","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.52893754,
"GBR","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.648963487,
"GBR","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.701421488,
"GBR","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.880044436,
"GBR","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.561056412,
"GBR","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.763307636,
"GBR","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.981985845,
"GBR","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.791027155,
"GBR","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.446923347,
"GBR","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.54316137,
"GBR","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.246693284,
"GBR","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.348659208,
"GBR","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.607756489,
"GBR","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.963318523,
"GBR","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.882092924,
"GBR","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.092055496,
"GBR","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.52996235,
"GBR","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.345980978,
"GBR","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.232546297,
"GBR","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.638018628,
"GBR","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.783737963,
"GBR","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.463747548,
"GBR","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.682438581,
"GBR","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.385228837,
"GBR","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.603271437,
"GBR","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.45050659,
"GBR","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-1.490218453,
"GBR","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.005279354,
"GBR","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.802244248,
"GBR","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.313933676,
"GBR","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.063201652,
"GBR","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.3103824,
"GBR","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.698471499,
"GBR","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.133482316,
"GBR","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.700938054,
"GBR","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.120686818,
"GBR","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.46235612,
"GBR","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.101107568,
"GBR","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.319361612,
"GBR","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.127212644,
"GBR","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.677605433,
"GBR","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.05884998,
"GBR","QGDP","TOT","PC_CHGPP","Q","2012-Q3",1.224551575,
"GBR","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.246822544,
"GBR","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.459137577,
"GBR","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.657147062,
"GBR","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.767182928,
"GBR","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.525966842,
"GBR","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.932765882,
"GBR","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.806169711,
"GBR","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.677173328,
"GBR","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.560482829,
"GBR","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.644738174,
"GBR","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.738449044,
"GBR","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.537252584,
"GBR","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.679861698,
"GBR","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.441647198,
"GBR","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.577337338,
"GBR","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.445252857,
"GBR","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.73929692,
"GBR","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.649836103,
"GBR","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.310747896,
"GBR","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.428297394,
"GBR","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.402869485,
"GBR","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.236706446,
"GBR","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.54664776,
"GBR","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.631727016,
"GBR","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.335440843,
"GBR","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.641957711,
"GBR","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.13273242,
"GBR","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.45897235,
"GBR","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.044750089,
"GBR","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.525884387,
"GBR","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-19.428322456,
"GBR","QGDP","TOT","PC_CHGPP","Q","2020-Q3",17.595765822,
"GBR","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.482439501,
"GBR","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-1.171912613,
"GBR","QGDP","TOT","PC_CHGPP","Q","2021-Q2",5.555746599,
"GBR","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.937339938,
"GBR","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.275237583,
"GBR","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.773708774,
"EST","QGDP","TOT","PC_CHGPP","Q","1995-Q2",-0.98834626,
"EST","QGDP","TOT","PC_CHGPP","Q","1995-Q3",-0.33768699,
"EST","QGDP","TOT","PC_CHGPP","Q","1995-Q4",1.169999186,
"EST","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.8993114,
"EST","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.702644201,
"EST","QGDP","TOT","PC_CHGPP","Q","1996-Q3",3.180536596,
"EST","QGDP","TOT","PC_CHGPP","Q","1996-Q4",2.032042609,
"EST","QGDP","TOT","PC_CHGPP","Q","1997-Q1",3.625722398,
"EST","QGDP","TOT","PC_CHGPP","Q","1997-Q2",4.202830964,
"EST","QGDP","TOT","PC_CHGPP","Q","1997-Q3",2.693309139,
"EST","QGDP","TOT","PC_CHGPP","Q","1997-Q4",3.131920142,
"EST","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.818751708,
"EST","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-0.565285446,
"EST","QGDP","TOT","PC_CHGPP","Q","1998-Q3",-0.101683584,
"EST","QGDP","TOT","PC_CHGPP","Q","1998-Q4",-1.820651345,
"EST","QGDP","TOT","PC_CHGPP","Q","1999-Q1",-0.757951748,
"EST","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.877408109,
"EST","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.031389417,
"EST","QGDP","TOT","PC_CHGPP","Q","1999-Q4",2.589981923,
"EST","QGDP","TOT","PC_CHGPP","Q","2000-Q1",3.798029775,
"EST","QGDP","TOT","PC_CHGPP","Q","2000-Q2",2.504252941,
"EST","QGDP","TOT","PC_CHGPP","Q","2000-Q3",1.233841395,
"EST","QGDP","TOT","PC_CHGPP","Q","2000-Q4",2.249918584,
"EST","QGDP","TOT","PC_CHGPP","Q","2001-Q1",1.442803198,
"EST","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.124260098,
"EST","QGDP","TOT","PC_CHGPP","Q","2001-Q3",2.065120927,
"EST","QGDP","TOT","PC_CHGPP","Q","2001-Q4",1.467099746,
"EST","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.696997828,
"EST","QGDP","TOT","PC_CHGPP","Q","2002-Q2",3.497039448,
"EST","QGDP","TOT","PC_CHGPP","Q","2002-Q3",2.004469795,
"EST","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.732023381,
"EST","QGDP","TOT","PC_CHGPP","Q","2003-Q1",2.293805748,
"EST","QGDP","TOT","PC_CHGPP","Q","2003-Q2",2.315751672,
"EST","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.983637932,
"EST","QGDP","TOT","PC_CHGPP","Q","2003-Q4",2.611120718,
"EST","QGDP","TOT","PC_CHGPP","Q","2004-Q1",2.319077442,
"EST","QGDP","TOT","PC_CHGPP","Q","2004-Q2",-0.679634185,
"EST","QGDP","TOT","PC_CHGPP","Q","2004-Q3",2.261346334,
"EST","QGDP","TOT","PC_CHGPP","Q","2004-Q4",2.078503629,
"EST","QGDP","TOT","PC_CHGPP","Q","2005-Q1",1.756259341,
"EST","QGDP","TOT","PC_CHGPP","Q","2005-Q2",3.959928241,
"EST","QGDP","TOT","PC_CHGPP","Q","2005-Q3",2.394841077,
"EST","QGDP","TOT","PC_CHGPP","Q","2005-Q4",2.309239064,
"EST","QGDP","TOT","PC_CHGPP","Q","2006-Q1",2.297258078,
"EST","QGDP","TOT","PC_CHGPP","Q","2006-Q2",2.094782365,
"EST","QGDP","TOT","PC_CHGPP","Q","2006-Q3",2.290224793,
"EST","QGDP","TOT","PC_CHGPP","Q","2006-Q4",2.480964961,
"EST","QGDP","TOT","PC_CHGPP","Q","2007-Q1",3.315680972,
"EST","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.390307107,
"EST","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.201069162,
"EST","QGDP","TOT","PC_CHGPP","Q","2007-Q4",-0.600339885,
"EST","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-2.220161303,
"EST","QGDP","TOT","PC_CHGPP","Q","2008-Q2",1.015879762,
"EST","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.047695852,
"EST","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-11.798107175,
"EST","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-2.651966051,
"EST","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-3.374437348,
"EST","QGDP","TOT","PC_CHGPP","Q","2009-Q3",-1.967140143,
"EST","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.468827715,
"EST","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.378152939,
"EST","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.267531428,
"EST","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.465732888,
"EST","QGDP","TOT","PC_CHGPP","Q","2010-Q4",2.101125863,
"EST","QGDP","TOT","PC_CHGPP","Q","2011-Q1",2.027468172,
"EST","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.909179623,
"EST","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.670492991,
"EST","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.032902148,
"EST","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.593754989,
"EST","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.226169252,
"EST","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.499928586,
"EST","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.88818189,
"EST","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.479254964,
"EST","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.256549438,
"EST","QGDP","TOT","PC_CHGPP","Q","2013-Q3",-0.248680807,
"EST","QGDP","TOT","PC_CHGPP","Q","2013-Q4",-0.04991438,
"EST","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.641611181,
"EST","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.408103729,
"EST","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.34042158,
"EST","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.497654771,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-1.396813782,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.972405018,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.744794419,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.185256026,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.623618301,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.186146049,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.114914506,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.19822803,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.972456663,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.898641697,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.358934206,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.445376626,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.061717397,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.775126141,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.684923998,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.376517681,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.637383324,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.426117602,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.696689302,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.365133038,
"EST","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.207328187,
"EST","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-5.778153855,
"EST","QGDP","TOT","PC_CHGPP","Q","2020-Q3",3.520495456,
"EST","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.163375473,
"EST","QGDP","TOT","PC_CHGPP","Q","2021-Q1",3.60519084,
"EST","QGDP","TOT","PC_CHGPP","Q","2021-Q2",2.344572588,
"EST","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.877916804,
"EST","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.309364445,
"EST","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.087810964,
"DNK","QGDP","TOT","PC_CHGPP","Q","1990-Q4",-1.073961938,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1991-Q1",0.295591234,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1991-Q2",1.078705412,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1991-Q3",0.740823925,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1991-Q4",-0.985146169,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1992-Q1",1.441056024,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1992-Q2",-0.798038372,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1992-Q3",2.712643035,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1992-Q4",-0.440450662,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1993-Q1",-1.201042066,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1993-Q2",-0.413519134,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.165747008,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1993-Q4",2.188264271,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1994-Q1",1.222447407,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1994-Q2",2.928826792,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1994-Q3",-0.468871678,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1994-Q4",2.508937106,"E"
"DNK","QGDP","TOT","PC_CHGPP","Q","1995-Q1",0.514218948,
"DNK","QGDP","TOT","PC_CHGPP","Q","1995-Q2",-0.286098332,
"DNK","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.4170515,
"DNK","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.731687334,
"DNK","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.015030293,
"DNK","QGDP","TOT","PC_CHGPP","Q","1996-Q2",2.708013266,
"DNK","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.282819107,
"DNK","QGDP","TOT","PC_CHGPP","Q","1996-Q4",0.034009024,
"DNK","QGDP","TOT","PC_CHGPP","Q","1997-Q1",1.255106285,
"DNK","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.717487195,
"DNK","QGDP","TOT","PC_CHGPP","Q","1997-Q3",-0.282299164,
"DNK","QGDP","TOT","PC_CHGPP","Q","1997-Q4",-0.013656432,
"DNK","QGDP","TOT","PC_CHGPP","Q","1998-Q1",1.507787696,
"DNK","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-0.7552173,
"DNK","QGDP","TOT","PC_CHGPP","Q","1998-Q3",1.837315059,
"DNK","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.320757081,
"DNK","QGDP","TOT","PC_CHGPP","Q","1999-Q1",0.906036323,
"DNK","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.516383093,
"DNK","QGDP","TOT","PC_CHGPP","Q","1999-Q3",0.618053367,
"DNK","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.398796059,
"DNK","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.975099668,
"DNK","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.138417342,
"DNK","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.276238214,
"DNK","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.977800167,
"DNK","QGDP","TOT","PC_CHGPP","Q","2001-Q1",-1.085721803,
"DNK","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.488181251,
"DNK","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.897826274,
"DNK","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.197216541,
"DNK","QGDP","TOT","PC_CHGPP","Q","2002-Q1",-0.033566445,
"DNK","QGDP","TOT","PC_CHGPP","Q","2002-Q2",-0.009920153,
"DNK","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.340052292,
"DNK","QGDP","TOT","PC_CHGPP","Q","2002-Q4",-0.330022229,
"DNK","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.535905782,
"DNK","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-0.930017583,
"DNK","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.343466356,
"DNK","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.86298281,
"DNK","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.481617502,
"DNK","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.595381652,
"DNK","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.235625688,
"DNK","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.08087338,
"DNK","QGDP","TOT","PC_CHGPP","Q","2005-Q1",-0.362985061,
"DNK","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.968906957,
"DNK","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.111335017,
"DNK","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.324723372,
"DNK","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.256661041,
"DNK","QGDP","TOT","PC_CHGPP","Q","2006-Q2",2.982414581,
"DNK","QGDP","TOT","PC_CHGPP","Q","2006-Q3",-0.666822567,
"DNK","QGDP","TOT","PC_CHGPP","Q","2006-Q4",-0.271021311,
"DNK","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.33129799,
"DNK","QGDP","TOT","PC_CHGPP","Q","2007-Q2",-0.447886765,
"DNK","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.939515371,
"DNK","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.005988508,
"DNK","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-0.041561001,
"DNK","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.922683985,
"DNK","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.584136662,
"DNK","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.361480698,
"DNK","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.423447795,
"DNK","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-1.938341181,
"DNK","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.345762915,
"DNK","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.090743262,
"DNK","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.863569079,
"DNK","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.683517919,
"DNK","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.585373276,
"DNK","QGDP","TOT","PC_CHGPP","Q","2010-Q4",-0.225049653,
